,std,var,skew_value,kurt,cross_rate,sum_peaks,class,combo
2018,0.8294353212144635,0.6879629520781403,-0.054426141254765054,3.2825536312380432,0.07449344457687723,255.93538056369664,2,01
2021,0.2527250856032273,0.06386996889315857,0.219475057517744,21.931232912753515,0.034445768772348034,0.8116213963714949,2,02
2022,0.26662548804004566,0.07108915087259253,0.4062638096403741,15.513212184471298,0.03778307508939213,7.3206076087302305,2,02
2023,0.2657575404615602,0.0706270703121778,0.31502596523370635,16.405711475297803,0.03945172824791418,2.4808914647152225,2,02
2024,0.3632429478921164,0.1319454391933548,0.01947614880779685,8.651035274159844,0.05375446960667461,34.353252762560956,2,02
2025,0.3774023174472274,0.14243250921453782,-0.008148621350706976,7.342321496775303,0.05947556615017879,44.31081491821539,2,02
2026,0.41709073389379325,0.17396468030006307,0.1271184686596998,4.427930381734788,0.06686531585220501,64.6779322603877,2,02
2027,0.5590072678497768,0.31248912550887215,-0.2321165580979568,5.83659466765022,0.06781883194278904,106.2425804909891,2,02
2028,0.536110243706629,0.2874141934071811,-0.036931531005343736,4.124638748819955,0.06734207389749702,111.0781709753389,2,02
2031,0.6437951141551589,0.4144721490100541,0.010072046984832505,3.2497285246893797,0.05542312276519666,125.8206420769314,2,03
2032,0.6507218353916472,0.423438907055474,0.010289546560323805,3.2861966116885837,0.05470798569725864,127.9017618281554,2,03
2033,0.6241542158812636,0.38956848520235504,-0.03785549549897984,3.0816785663683706,0.05828367103694875,128.53680649291923,2,03
2034,0.7209312724139093,0.5197418995443384,0.0214579530026532,2.993405582970757,0.0568533969010727,147.79266152041285,2,03
2035,0.6860617634101212,0.47068074321340503,-0.07903141624514773,3.262634383614052,0.056615017878426696,132.18350193134964,2,03
2036,0.7310155801010318,0.5343837783504481,0.0492401410758435,3.1334998154974563,0.0599523241954708,156.1832063320692,2,03
2037,0.9742246746272439,0.9491137166525593,-0.048953229704689294,2.964305255591854,0.0632896305125149,235.99249737853356,2,03
2038,0.9522968495096255,0.9068692895859582,-0.015396715537645917,3.3509066138985424,0.06591179976162098,242.65439953466594,2,03
2041,0.2303876225431585,0.05307845662108888,0.3441363353330059,17.74049759484231,0.031108462455303933,-3.9067158915369267,2,04
2042,0.2367844908210586,0.05606689509338798,0.27024891890486463,16.585872748920014,0.03373063170441001,-4.206364651213099,2,04
2043,0.24155683815449033,0.058349706059194636,0.16347639686003307,19.64828734224226,0.03253873659117998,-9.790025053283413,2,04
2044,0.2783622450096743,0.07748553944682596,0.07181925383095336,13.493477579827905,0.04374255065554231,6.560944050973007,2,04
2045,0.4263595421755137,0.18178245920411365,0.045105073767386455,9.07762675761189,0.04612634088200238,44.48211712078919,2,04
2046,0.398815197776405,0.15905356197743303,0.030972488585601372,4.701913524866325,0.05899880810488677,63.3830599325508,2,04
2047,0.4756599111636945,0.22625235108825373,0.033735682341949146,4.993512455969486,0.05733015494636472,83.11968229343368,2,04
2048,0.539068423848378,0.29059476559037456,0.161434723786633,5.842865928744534,0.058760429082240766,99.03237234625814,2,04
2051,0.845434272252606,0.7147591086992936,0.013210076108542065,5.711878527183971,0.06448152562574494,198.7225570430996,2,05
2052,0.8004621990261043,0.6407397320697066,-0.005227495538088378,3.7718881116248837,0.06376638855780692,190.8175819547175,2,05
2053,0.9705986381448544,0.942061716368646,0.0065761723868144745,3.8922428675408947,0.066388557806913,263.84881351946,2,05
2054,0.8940471630335193,0.7993203297282842,-0.0468622311534423,3.3490178876348913,0.06376638855780692,224.68690510292285,2,05
2055,1.0698381633556466,1.1445536957721834,-0.038588966519608775,3.0127061419475916,0.06805721096543504,304.3281164475286,2,05
2056,1.1042526742896388,1.2193739686758192,-0.017862149227513068,3.9245803226203835,0.06829558998808105,307.3152901783176,2,05
2057,1.0923131906238832,1.1931481064109277,0.029533017369792948,2.8839923458231826,0.06853396901072706,320.48053162538645,2,05
2058,1.1476008736670218,1.3169877652413118,-0.01703270778550436,3.505726222005853,0.06948748510131109,331.03894512380606,2,05
2061,0.3637817072742564,0.13233713054737278,0.2688767596220916,10.52855072238545,0.0365911799761621,14.676294370756397,2,06
2062,0.5129558222867905,0.2631236756179174,0.26145955530101783,5.646401284392162,0.0432657926102503,61.454616090512104,2,06
2063,0.5627053804755904,0.3166373452161789,0.2079767853141202,4.5902045144780725,0.04636471990464839,73.33686795119465,2,06
2064,0.6063478923168396,0.3676577665170737,0.011376839065061817,4.856149159154895,0.04541120381406436,83.11405905566734,2,06
2065,0.6267964527919517,0.3928737932325734,0.018029851264234387,3.838489172445575,0.04803337306317044,95.08347652015253,2,06
2066,0.77281448940106,0.597242235028221,0.06733697898126204,5.971112315966996,0.047556615017878424,125.3486182639607,2,06
2067,0.7073718810872359,0.5003749781528947,0.24773870240899032,6.055956598673325,0.04922526817640048,112.81189448235256,2,06
2068,0.8200576728710635,0.6724945868347041,0.056265130057140005,5.568154416184714,0.050417163289630515,149.95201468502762,2,06
2071,0.2732947329115356,0.07469001103718759,0.6631524379725713,26.541116685989724,0.02300357568533969,-10.002540729721037,2,07
2072,0.3056352189496484,0.09341288706239952,0.42201525861721956,14.405322974242354,0.03253873659117998,8.587617868771016,2,07
2073,0.3105083129672094,0.09641541242174245,-0.021751662733820912,20.72410865417409,0.02800953516090584,3.32924343779027,2,07
2074,0.33580632572462754,0.11276588839667465,0.2607957494832572,11.748091742901575,0.039213349225268174,15.020404131519745,2,07
2075,0.350243487323865,0.1226705004127824,0.146439248757389,12.268143563632146,0.03802145411203814,17.80321150596493,2,07
2076,0.5305679269900024,0.2815023251504686,-0.0027681622299553397,4.560177066762944,0.05470798569725864,88.24704330706801,2,07
2077,0.6923882731388704,0.479401520780227,0.05739087201750607,5.332326662494373,0.05733015494636472,128.20556266698895,2,07
2078,0.7858070394587279,0.6174927032628907,0.16006638122487482,7.5602188649815965,0.05613825983313468,150.45826246789008,2,07
2081,0.30265680436423903,0.09160114122797326,0.31586998128350735,10.280652542931225,0.04064362336114422,15.315141898828553,2,08
2082,0.3045342518428959,0.09274111054551235,0.06826699944921623,11.721377542698963,0.0401668653158522,9.610734147934693,2,08
2083,0.2903579366775469,0.08430773139164233,0.3504772665372232,12.016530220339302,0.03563766388557807,4.091994630365273,2,08
2084,0.4246317599650774,0.18031213157103912,0.10816995349696025,4.71428535794686,0.05780691299165673,62.191180273292304,2,08
2085,0.7511296885806785,0.5641958090673072,0.020817155700095884,4.552557866586953,0.0630512514898689,168.72088280002706,2,08
2086,0.8111806826143216,0.6580140998466368,-0.005720312241700557,10.509851684944929,0.06138259833134684,156.27862569798782,2,08
2087,0.7229282632685202,0.5226252738324388,-0.078030306463271,3.5475645709370554,0.06424314660309893,170.53357408171277,2,08
2088,0.7048235251306726,0.49677620157762786,-0.029920266915958834,4.437107223238894,0.06352800953516091,153.36159600016262,2,08
2091,0.4916699389468584,0.24173932886400745,-0.027975526697909408,4.607523142601777,0.05947556615017879,82.95213340935547,2,09
2092,0.7569605247192124,0.5729892359831853,-0.09441222042044778,4.863458720299182,0.06352800953516091,167.29872391119716,2,09
2093,0.6880167285643245,0.4733670187843554,-0.03419647350557498,3.491106096318334,0.06519666269368296,164.22733773544738,2,09
2094,0.7523738092049355,0.5660663487775446,0.019635265634123256,4.676915793692601,0.06543504171632897,174.3030389404753,2,09
2095,0.7760689251264452,0.602282976546916,-0.002310642803938975,3.3418429879533798,0.06829558998808105,198.54123215952492,2,09
2096,1.0071464916294472,1.0143440556015042,-0.014185851532777996,3.9719714473547567,0.06758045292014303,271.2703414616873,2,09
2097,0.7646638742676768,0.5847108406100534,0.014315825360485215,3.7245747338559654,0.06877234803337307,184.27096589466325,2,09
2098,1.099969945820051,1.2099338817073657,-0.06136118908542848,3.4720811850882605,0.06877234803337307,306.03342306938754,2,09
2101,0.43314987448945763,0.1876188137702329,0.07213882781003148,6.136483893703043,0.0599523241954708,69.6394876189923,2,10
2102,0.45033071545400827,0.20279775328131897,0.057952030490183014,4.940576137868208,0.05637663885578069,76.09146427703187,2,10
2103,0.389540016692989,0.15174142460517415,0.05778646436184172,5.017270966007475,0.05709177592371871,52.59019187836052,2,10
2104,0.4229679541953362,0.17890189027618805,-0.08109705878141875,4.124080611939406,0.058760429082240766,71.76594552581147,2,10
2105,0.5857264835455657,0.34307551352665383,0.038593796042612774,4.967987651097931,0.06257449344457688,117.35111201582814,2,10
2106,0.5396915925333841,0.29126701505122027,-0.05602143032323878,4.899892868241007,0.061144219308700835,103.3627400720011,2,10
2107,0.6018334127770573,0.3622034567348798,-0.02328219323497905,3.971902488912079,0.06567342073897497,129.16708645201896,2,10
2108,0.6521846646554933,0.42534483681179824,-0.03223949098063405,3.900838899430864,0.06758045292014303,152.1150431294245,2,10
2111,0.45919307467989484,0.21085827983397548,0.0753813088099657,5.235103992636023,0.05709177592371871,78.72086001171233,2,11
2112,0.5087115552740532,0.2587874464693461,0.01723541933644346,3.959439520349312,0.061144219308700835,97.70944069685272,2,11
2113,0.5303442562339471,0.28126503012033854,-0.0730374911119002,3.7317654832974876,0.05899880810488677,96.45796151651588,2,11
2114,0.5808711698711531,0.337411315987482,-0.07589888730964545,3.667462144764315,0.05899880810488677,110.41893082557645,2,11
2115,0.6741467076956895,0.45447378349693746,-0.006945956588122514,3.758881348544931,0.060429082240762814,138.38399846960633,2,11
2116,0.6970456185966918,0.4858725944048447,-0.07881760375543319,4.588744833850534,0.05947556615017879,138.40705558801284,2,11
2117,0.8067063730348542,0.6507751722950492,0.002636016920356435,4.963474498808077,0.05947556615017879,169.76246773440556,2,11
2118,0.8093640371990312,0.6550701447111147,-0.005925712088810229,4.435651883232614,0.06090584028605483,176.82679037667063,2,11
2121,0.33619581844429103,0.1130276283394267,-0.11323546296563389,10.668956396462622,0.041120381406436236,20.26427708601335,2,12
2122,0.345312824476164,0.11924094674770606,0.2136401149780323,8.276808907011443,0.04088200238379023,21.634118345936688,2,12
2123,0.5837746190086972,0.3407928057987496,0.16256979517532577,5.027612817973602,0.05137067938021454,90.25108801410519,2,12
2124,0.5859081669042371,0.34328838004508333,0.0008954644254206813,3.940104696712446,0.05089392133492253,90.62622910438677,2,12
2125,0.5594879357142296,0.31302675020976994,-0.03175856073895885,3.859928425494722,0.051132300357568536,87.17209571535163,2,12
2126,0.7830729657265698,0.6132032696518056,0.02300660941462111,3.8270668258856433,0.05232419547079857,151.70970223490139,2,12
2127,0.859926226097165,0.7394731143297125,-0.01992617337146661,3.4985881459615458,0.05494636471990465,177.08083885708749,2,12
2128,1.0537439725928028,1.1103763597756615,-0.04459903847994925,4.435663521189083,0.0568533969010727,229.26152110629468,2,12
2131,0.29048411345037173,0.08438102016704843,0.20496416529198494,9.811509383824426,0.038259833134684146,16.966650750790087,2,13
2132,0.29087421682031084,0.0846078100108292,0.1601792791020851,10.043190818497349,0.04159713945172825,18.81268309722043,2,13
2133,0.34591618705205524,0.11965800846463247,-0.04594170343923028,6.683919085041945,0.0432657926102503,33.00982048244477,2,13
2134,0.4011586942260967,0.16092829795318694,0.01746874663340425,4.867711425628535,0.04874851013110846,53.476603453002646,2,13
2135,0.646227909017226,0.4176105103927762,-0.007747344362401747,5.405613470571879,0.05947556615017879,130.19604733759408,2,13
2136,0.8722890113001542,0.7608881192350007,-0.1333464187592787,3.547800482520772,0.06209773539928486,211.74315916539763,2,13
2137,1.0678560585348733,1.1403165617496347,-0.03336777901898738,4.291190428421914,0.06710369487485102,282.3756371548687,2,13
2138,1.135196204656271,1.2886704230660022,-0.026064098130589745,3.7637189792063284,0.06376638855780692,305.56324741784147,2,13
2141,0.22729477216732644,0.05166291345459683,0.10518319751524723,18.836443334040773,0.04064362336114422,5.264452821514461,2,14
2142,0.3254559594706283,0.10592158155494723,0.15218416337337334,7.858983468888748,0.045887961859356376,23.07198174100204,2,14
2143,0.35260021325354823,0.12432691038644769,-0.005584954572217698,5.672086261818216,0.04612634088200238,33.88609775973508,2,14
2144,0.3717516037587403,0.13819925489719545,-0.059554854410596596,5.306609398047032,0.04707985697258641,43.49329240677691,2,14
2145,0.5654687685714563,0.31975492822971924,0.02219531750941314,4.979461799226958,0.055899880810488675,105.47343215313657,2,14
2146,0.5953461786206364,0.3544370723981947,0.017239172849945122,5.166115202850561,0.058760429082240766,114.03326033306705,2,14
2147,0.9157369126121458,0.8385740931204249,0.00968196106783697,3.7751151295319922,0.06615017878426699,244.87238151430188,2,14
2148,0.9572338055350268,0.9162965584590695,0.020692143332663098,3.202115723625703,0.06591179976162098,270.66776488013505,2,14
2151,0.24101330796196987,0.05808741461477133,0.2751196319188356,15.904614451687166,0.03373063170441001,5.750104112434747,2,15
2152,0.2423846245229912,0.058750306205151426,0.5075322550758757,10.851280673074873,0.03563766388557807,6.853735390442165,2,15
