,abs_mean,rms,sf,max_peak,crfac,median,var,sk,kurt,upper,low,class,combo
1067,0.4903344854871492,0.5018874461388706,1.0235613871625682,0.955729356426768,1.9042702976123473,0.4873627127515025,0.011463100933850567,-0.04199473040516817,3.9695445837599093,0.5618604369135298,0.4228205495393914,1,06
1068,0.49375675661986723,0.508520764219589,1.0299013783645057,0.8769089139325145,1.724430889814852,0.4895734019277026,0.01479763293470476,-0.04219686907308141,3.0816769466071827,0.5788546524270884,0.40868902817074804,1,06
1071,0.43165599833404583,0.43435834450474914,1.0062604161210151,0.5777110845778233,1.3300333512333542,0.4303111632478409,0.0023402705431449645,-0.013723591570852699,3.0417156684477624,0.46225271520130207,0.3978659436662372,1,07
1072,0.43157631836690147,0.43529609566493926,1.0086190486820814,0.7431407891109697,1.7072075686224117,0.4303126924794508,0.0032245723260097073,0.027104247553751605,4.852462032479891,0.46758315593345584,0.39635193278643754,1,07
1073,0.43186686104607913,0.4347074935117436,1.0065775652681102,0.6404568162899027,1.473305212928428,0.4345101426664565,0.002461619245469779,-0.1142052513707041,3.4125706037988492,0.4667207792415514,0.40105210824884363,1,07
1074,0.4316204550484396,0.4349080593099709,1.00761688706612,0.6793824539564861,1.5621289130268143,0.4292437922125901,0.0028488028365438924,0.11754894400109776,3.9035775144162415,0.46733190149579773,0.39635313506637304,1,07
1075,0.432578367546458,0.4359543610078689,1.007804351106504,0.645797386698444,1.4813417285365509,0.4347204762828746,0.0029321608126206505,-0.13206023685359414,3.688646057996513,0.4685233303649041,0.39684779915349805,1,07
1076,0.43202181418285457,0.4374517273625186,1.0125686088095676,1.0,2.2859665134463962,0.4340596205468279,0.004721165842607835,0.09778399421637123,8.079657467315426,0.4688035125448631,0.39560208750114134,1,07
1077,0.43096657311402864,0.43626986869308937,1.0123055844928779,0.7512074456435642,1.7218870693360437,0.4296980835604873,0.004599211187835758,-0.03104700545128283,3.507871567787789,0.47508254602969235,0.3888978426745355,1,07
1078,0.4306595762658824,0.43643198592132976,1.013403648667233,0.6636860819985007,1.5207090758882535,0.4296953285930843,0.005005207705726943,-0.05768242514891817,3.4634228982065274,0.47493856361957554,0.38444942096698165,1,07
1081,0.4938258141626804,0.496649343970163,1.0057176634483358,0.72661316610026,1.4630305565125492,0.4937531354173588,0.002796636132558661,-0.14379570629999727,4.050526512829374,0.5282142605547248,0.46126740619530326,1,08
1082,0.49385706811415137,0.49796564119169495,1.0083193566374025,0.8884520763464323,1.784163409789185,0.4971322341806336,0.00407497608115094,9.955741039948825e-05,5.171984411255503,0.5292068076984678,0.45751782212953573,1,08
1083,0.49364520894958897,0.4981427305005399,1.0091108380460556,0.8287142029312979,1.6636079424437165,0.4969793885870295,0.004460587631653709,-0.12855759639113304,3.4446580060543646,0.5386901946543852,0.44787266469312964,1,08
1084,0.4941638595977247,0.49815726266447774,1.0080811313680524,0.792433232504129,1.5907290566550547,0.4969174809472941,0.003962738212845586,-0.000778780155683523,3.454464478457088,0.5375759711580743,0.45240743954662344,1,08
1085,0.4942983161971294,0.49937910202624197,1.0102787844154548,0.7921226031341766,1.586214961579532,0.4976487055121944,0.00504866214521727,-0.39730263249325126,4.680453714853282,0.5385260826728075,0.45234888857362865,1,08
1086,0.4935503444188371,0.5006115525313729,1.014306966234317,0.8391371071762237,1.6762240162718491,0.4933090338450749,0.007019984051919258,-0.15683381906714428,4.2983170961841015,0.5438384922616057,0.4466349160774148,1,08
1087,0.4945498393034991,0.5028563104245112,1.0167960243050742,1.0,1.988639655641987,0.4977673370325594,0.008284925378636324,-0.27863455477640764,5.710110753705999,0.5480485172847032,0.4423209063874572,1,08
1088,0.49422399060307964,0.501190391356449,1.0140956345418777,0.8732913620690905,1.7424343665200106,0.4972362848135437,0.006934455500396261,-0.05680263272315457,3.778031634504125,0.5481792728715187,0.4417331385204225,1,08
1091,0.5965550125907243,0.5975922261595065,1.0017386721205774,0.7366826488396784,1.2327513923232438,0.5958372578430264,0.0012385857191524858,0.018962693126849686,3.5843578095474697,0.6175802509738317,0.5739406988886462,1,09
1092,0.596493773246327,0.5978436658949071,1.0022630456664008,0.7708240116840394,1.2893404340584582,0.5984467538949495,0.0016122273290209927,-0.16442167764966575,3.6935539079828024,0.6228552512123211,0.5709319474148444,1,09
1093,0.5962063244205617,0.5974055004567235,1.0020113440382024,0.8260527623092022,1.3827337740909236,0.5958442940596532,0.0014313506968713862,-0.37546695655030693,6.7317001368267215,0.6196654711901775,0.5740713791061184,1,09
1094,0.5966709666855179,0.5981188839925479,1.0024266595625946,0.8068321744756544,1.3489495083149838,0.598109662025924,0.0017299569030605015,-0.0036010734620105555,3.734143934018356,0.6235407109027018,0.5709501480224517,1,09
1095,0.5962034754344132,0.5978522769094627,1.0027655012809984,0.8592184957658885,1.4371752503938466,0.5958800131104081,0.001968760885756863,0.1095665808294618,4.372512109672603,0.623281181787765,0.5684847376518991,1,09
1096,0.5963386629182067,0.598254085807676,1.0032119716674015,0.8196480215731539,1.3700667342147506,0.5964678747150699,0.0022881502944996704,-0.12637034804180017,4.093612442116785,0.6261690967195325,0.565600306407255,1,09
1097,0.5971724964363893,0.5991670309876268,1.0033399638515503,0.8468354456699255,1.4133545436805137,0.5985664993921825,0.002386140522456991,-0.4045004391251244,6.874664598032181,0.6260391301863156,0.5685448709868323,1,09
1098,0.5966425285952146,0.5992744926945348,1.0044112914738363,1.0,1.6686844045433533,0.5982660719846954,0.003147610665798827,-0.39826098868251003,11.736855008169508,0.6292026161308891,0.5646170065684402,1,09
1101,0.5948712518157554,0.5974340772586296,1.0043082018757026,0.846315978723845,1.4165847094079875,0.5959458355054703,0.003055670433029048,0.024736248113048136,3.8379406528623488,0.630992110257685,0.5576057470338347,1,10
1102,0.5944154243716839,0.5973430806846679,1.00492526975739,0.816169374234366,1.3663326832193015,0.5956773363517577,0.0034890593108800444,-0.03163937346690845,3.4596041118776686,0.632147964400673,0.5570612636022287,1,10
1103,0.5940144182053344,0.5987276370438667,1.0079345192542162,0.9564608887277956,1.5974891245211034,0.5961318546245614,0.005621654324309563,0.018281055486416592,3.56017550983445,0.641038780321658,0.5440444561470212,1,10
1104,0.5945378564936477,0.5995903809160654,1.008498238366545,0.8860341184555156,1.4777323763963925,0.5929363402413509,0.006033362083017774,-0.05235973908010895,3.395244238350718,0.6450949325565021,0.5438257196189653,1,10
1105,0.5941215490193001,0.5990218858200379,1.0082480374745313,0.9128053556577048,1.5238263864234434,0.5955309805775522,0.005846804682302764,-0.02781125778410068,3.618414720702658,0.6441012960374488,0.5451796484765168,1,10
1106,0.5939373293907418,0.6009889329326402,1.0118726390697346,0.934691798507434,1.55525625729317,0.5965937356835259,0.008426146263709433,-0.1056090417133054,3.6893647850870073,0.6545767484507747,0.5327702988875224,1,10
1107,0.5945813473250944,0.6017171067759868,1.0120013173689266,0.9432967675985536,1.5676748375208378,0.5928022619116823,0.008536497999940586,-0.04999839573492535,3.33383802261357,0.6545951540238377,0.535449022297771,1,10
1108,0.5943391903271927,0.601336953147051,1.0117740221976712,1.0,1.6629611647289866,0.5961472952999504,0.008367058061394116,0.0014751804509639478,3.5576172877921715,0.6528416174906014,0.5356715990317754,1,10
1111,0.5797565678028773,0.5806659196921273,1.0015685064038105,0.7124700817670593,1.2269879419560483,0.5793359529470669,0.0010552323813319638,-0.16613093826459943,3.916203524241659,0.6016256051177868,0.5594447746922273,1,11
1112,0.5802907032768351,0.5812864263743536,1.0017159039286616,0.7370868683392688,1.268026974131645,0.5795897341703949,0.0011566091775434707,-0.021041931295593067,3.5378394009156113,0.6020557563201396,0.5590144845830648,1,11
1113,0.5805695117321316,0.5820230987121103,1.0025037259976708,0.7573315150522845,1.3012052558190443,0.5816522200668598,0.0016899294815609259,-0.12898230046497203,3.8999671272398193,0.605540609967391,0.5560095439411392,1,11
1114,0.5803330021015283,0.5819874971520014,1.0028509408296302,0.7828639412525924,1.3451559442146002,0.5816889658058921,0.0019230535130782983,-0.13691485655513003,4.188473204457896,0.6085831019711064,0.5527369180893154,1,11
1115,0.5796007076658046,0.5809769338209183,1.0023744383623272,0.7401963121872754,1.274054560684909,0.5795411278897152,0.0015972173052554485,-0.044155579903970114,3.4827551417354035,0.6053423582492012,0.555167070253003,1,11
1116,0.5798661800926581,0.5827100116307563,1.0049042893614588,0.8420879499270821,1.4451235316352946,0.5790578904032241,0.0033061708394637214,-0.08613518128489246,5.241359779082852,0.6121700196898954,0.5463286373210282,1,11
1117,0.5804462052136986,0.5832724803358096,1.0048691422163238,0.8520069406298457,1.4607357099023712,0.5793201771831812,0.003288989170106685,0.03384559661109979,3.961365659795876,0.6151241945457226,0.5458230923374379,1,11
1118,0.580427080124484,0.5839434173089384,1.0060581894002951,1.0,1.7124946875990634,0.5818024662886699,0.004094319276603092,-0.6044899311544243,11.95643380514642,0.608988296616274,0.5526853909324451,1,11
1121,0.5826979508423525,0.5842066863530527,1.0025892239856329,0.7472541507445196,1.2790920888107273,0.5842224623755456,0.0017605504637345979,0.027412747749541617,3.596907289723987,0.6089834686003952,0.5570292454517211,1,12
1122,0.582527689560066,0.584115198301224,1.0027252073499837,0.9542177084822924,1.6336121902964236,0.5814008828734123,0.0018520557822913183,0.33218524518873793,7.145754297710387,0.608218360867961,0.5570173431846881,1,12
1123,0.5826253139336143,0.5851701954402335,1.0043679556067302,0.8613001868047805,1.471879794145718,0.5819291651516506,0.0029719011953182727,0.03413764225093468,3.9207962630581057,0.6152586313445756,0.5512727369989241,1,12
1124,0.5828206226933739,0.5870057112238208,1.0071807488745106,0.8843893631166969,1.5066111729524314,0.5855635048599681,0.0048958267726922754,-0.14726212794266152,4.497857159741194,0.626049854944736,0.5400958655351958,1,12
1125,0.5834524551893228,0.5866088540030955,1.0054098646525509,0.8457803071224197,1.4418130605269668,0.5859523924851046,0.0036931801283776634,-0.12016033047285996,4.364528252543572,0.6205930324906753,0.5463921573542162,1,12
1126,0.5828986517228323,0.5865424113760861,1.0062511032449366,0.8501209933533178,1.4493768512985283,0.5808522076853522,0.004261162162574135,0.03702613326738423,3.6617761195325453,0.6211393301542549,0.540862386721205,1,12
1127,0.5836135683321573,0.5871428026599054,1.0060472108930467,0.8270122060443241,1.4085367346712754,0.5859569791334489,0.004131873573935367,-0.15991067693537753,4.050987912865485,0.6255007176920035,0.5456395183519989,1,12
1128,0.583371575937326,0.5909515801115309,1.0129934410363168,1.0,1.6921860160036613,0.5863382976813641,0.008901374424710557,-0.31088729277856825,5.215248027406729,0.6427068006443609,0.5280015904585156,1,12
1131,0.4837197301371976,0.4841023352158145,1.0007909643844968,0.5487142125448814,1.133467394451346,0.4841860561618037,0.00037029363740147123,-0.035810377760427836,2.894512723469983,0.4968335836474998,0.4708027415809458,1,13
1132,0.48428171799960973,0.4852247534211941,1.0019472868508845,0.6357167097681561,1.3101489676400104,0.4841854614886809,0.000914278944006017,-0.0032489221674573978,5.105087808106444,0.5022227316792092,0.4666038976724258,1,13
1133,0.48357572128781867,0.4847419704873549,1.002411719919334,0.6337862357325336,1.3074713441778747,0.4834566618835644,0.0011292997329274853,0.04080417560671318,3.739337238574879,0.5047598375988895,0.46207838083348773,1,13
1134,0.4835418523222564,0.4850674318502728,1.0031550103071527,0.7231977723265215,1.4909221375013961,0.4833994889811929,0.0014776904945784347,-0.16522147536169274,5.613882528673407,0.5056163979326588,0.4617146229813536,1,13
1135,0.4844417183124964,0.48582264652621027,1.0028505559317316,0.7107077317447962,1.4628954348394159,0.4844064419805363,0.0013398654361657608,0.026549251342733206,4.173603071241059,0.5077902347402852,0.4606744050350503,1,13
1136,0.4833627712324327,0.4858709252210879,1.005188968075179,1.0,2.058159787077125,0.4828860699797645,0.002430987361699188,-0.1166021282187326,24.30501048348186,0.5069964539179299,0.45925959460721355,1,13
1137,0.4842473278904029,0.48703763519401416,1.005762153228118,0.8854410049993257,1.8180135189072304,0.4846558016615885,0.0027101835263826997,0.0511886466961372,5.300594353858052,0.5149620125006431,0.453369029410272,1,13
1138,0.48353805072813294,0.4873463461397075,1.007875896024811,0.7659871804751837,1.57175115098862,0.4830469674558097,0.003697414593760077,-0.19190110605931116,4.455010972901102,0.5198703297522733,0.4487798174930489,1,13
1141,0.5354599661845237,0.5365401135459421,1.0020172327151087,0.7011778761696121,1.3068507991613056,0.535582045474913,0.0011579180575620833,-0.024127918076579952,4.405206103777165,0.5561555710473312,0.5145231084942448,1,14
1142,0.5349459222371521,0.5360888504684235,1.0021365304113201,0.745923334913948,1.3914173634877418,0.5345769049069465,0.0012241158783990458,-0.3973223660825531,8.107944652682862,0.5555958493121983,0.5147096561757567,1,14
1143,0.5358138440585092,0.5374125202005716,1.0029836409786528,0.7516532534674167,1.3986522926315277,0.5351961468304816,0.0017157413835731652,-0.19289133167649025,5.773164987092957,0.5591980241291057,0.5115485197020091,1,14
1144,0.5350331335289071,0.5370967160899691,1.0038569247991265,0.8759569876684077,1.6309110844045378,0.5351280729932556,0.0022124284608675197,0.1163363013025454,6.033948332228142,0.5622639696482595,0.5070225393037981,1,14
1145,0.5356622685638583,0.5392966575685918,1.0067848516089763,0.8909598962092148,1.652077541563283,0.5362662882074951,0.0039068189016760865,-0.2330721424760999,5.596763435614306,0.5714490781075665,0.5005279982760839,1,14
1146,0.5354645078129211,0.5377401826910119,1.0042499079675433,0.7586436806119237,1.410799685482764,0.5363010049820656,0.002442264953229638,-0.15939999386874493,4.193051746705508,0.5664560658277373,0.5050692610262035,1,14
1147,0.534912412647753,0.5376583791388907,1.0051334880743288,0.8928668861026847,1.660658367368315,0.5349476357159013,0.0029452434536192855,-0.33821898633711905,8.3530817657668,0.5668370302838175,0.5035805786470144,1,14
1148,0.5352587435920799,0.5390789691903466,1.0071371568311607,1.0,1.855015790176196,0.5370379179390603,0.004104212431558142,-0.05542790913291067,4.911766719452315,0.575117222562754,0.4963406458656064,1,14
1151,0.5667194513491206,0.5679818653128802,1.00222758184981,0.7422832911180781,1.3068785051951997,0.5668660072102271,0.0014324627868499038,0.023491294507676213,3.9175451625262365,0.5900199510464723,0.5435992465276791,1,15
1152,0.5664123964925256,0.5687658414697829,1.0041550025949835,0.8206759024277872,1.4429064521649682,0.5670856949607453,0.0026715795224245076,-0.20505113913176795,4.910799192359881,0.5969294249532991,0.5357512100698212,1,15
1153,0.5663510036197601,0.5687806487198934,1.0042899987544907,0.8054735219709042,1.416140868687631,0.5666149662186656,0.0027579670571136294,-0.46137557940346036,6.62519390815629,0.598421960720942,0.5350225064433889,1,15
1154,0.5658365696808462,0.5692637476356166,1.006056833613111,0.8782256196272318,1.5427394125743281,0.5675490782879702,0.003890190783961231,-0.0995549620242852,4.491454980938183,0.604867216540933,0.5281784997596732,1,15
1155,0.566237881864775,0.5722003506025185,1.0105299714637734,0.9549058797580808,1.6688313433443007,0.5667515338957443,0.00678790237093939,-0.050172447329861446,4.544183553957256,0.6144551616878735,0.5167941997948193,1,15
1156,0.5657934924180764,0.5717074755698001,1.0104525471412698,0.9610179208016868,1.6809609142225665,0.5663312683828363,0.00672716155975203,-0.12017581410285275,3.965426331782291,0.6158764385157207,0.5172468072187331,1,15
1157,0.5665711169831864,0.5759882883597005,1.0166213403652795,1.0,1.7361464116706262,0.5701212704429159,0.010759677727960722,-0.28823482985801474,4.857630241196445,0.6291323952789215,0.5062248491676711,1,15
1158,0.56661202938336,0.5757257571480576,1.0160845998533001,0.9696065886543412,1.6841466212271452,0.5664668785046111,0.010410955601775889,-0.012337417824669789,3.7110449614271825,0.6305938803771107,0.5037407151654245,1,15
2011,0.42019653485551356,0.4265888409507695,1.0152126578041725,0.804881204133967,1.88678447926596,0.41877183259784173,0.005412911319140424,0.07307115037360959,3.327919472079356,0.4693508652963757,0.37146856348625323,2,01
2012,0.4224369497628564,0.4280783167612406,1.0133543408112171,0.7115467032726781,1.6621881450480969,0.4216626905608134,0.004798068756190937,0.005692469183851392,3.4202884948248324,0.46509692165820393,0.37996871452041336,2,01
2013,0.42297212458929007,0.4289614889229125,1.0141601868904202,0.7611632593970066,1.7744326216981057,0.42090524667208395,0.0051025407993835065,0.23927762070784175,3.412644687913553,0.46881104062196355,0.37550818565480204,2,01
2014,0.4218769991448792,0.42792848389777494,1.014344192181991,0.7168156325641416,1.6750827755961601,0.4214670570193525,0.0051425849235589155,0.05042524716967617,3.2327860885581567,0.4687653460243393,0.3752378494518781,2,01
2015,0.421716489461194,0.43099239970482794,1.0219956071802772,0.7511304994453241,1.7427929122642252,0.4220041360518211,0.007909651119853612,-0.02391169918042016,3.126119593924497,0.480739975466291,0.3625631117150674,2,01
2016,0.42250390345555916,0.4341423107858302,1.0275462717269197,0.80862129126159,1.8625719520355541,0.4246096185075529,0.009969997579276867,-0.0972635777365247,3.3204083613612236,0.4873772490159666,0.35724036888659105,2,01
2017,0.4244746574001964,0.43709778943384137,1.0297382465915834,1.0,2.287817564337874,0.4253902165642863,0.010875742752937777,-0.012267424480841801,3.8685005130366954,0.49183890590811863,0.35829823090713525,2,01
2018,0.4203673824656864,0.4324689354794682,1.0287880399825493,0.8568775052558782,1.981361977608584,0.4172561821711824,0.010320643913691576,0.13190766394600648,3.1668441271918635,0.4864911617036404,0.35261141280827635,2,01
2021,0.5287421775917486,0.5291749084788593,1.0008184156767703,0.5992521217546967,1.132427316853095,0.5292811467773927,0.0004577933991464545,-0.10108275649322433,3.203545019887681,0.5425889266929538,0.5149993115180038,2,02
2022,0.5282244988223789,0.5288039318984931,1.0010969447221891,0.6234932460614543,1.1790631809847008,0.5284792511948105,0.0006124772351529929,-0.01208183609534136,3.136860488494897,0.5448340163460457,0.5116110374827837,2,02
2023,0.5282006467538605,0.5288761274206645,1.0012788334716272,0.6232078761343587,1.1783626520897272,0.5275697706488687,0.0007140349242821519,-0.0072218585607228426,3.058907576942463,0.5465509974568536,0.510471280136601,2,02
2024,0.528229009836561,0.5300756567459938,1.003495921040013,0.7988913817105887,1.5071270893947284,0.5273219440103667,0.001954315041781634,0.05791499677909874,4.2586569072280795,0.5570123288727482,0.49907678743164535,2,02
