,0,1,2,3,4,5,6,7,8,9,10,11,12,13,class,combo
1031,0.053376039402759645,0.026457845010281415,0.04218694215026646,0.0885913463485908,0.1278647680929269,0.04043115654988121,0.19645745155775451,0.05044043290499211,0.03906093277545582,0.13761280156378689,0.0944009703303208,0.04875083363892583,0.033830512058466766,0.01994273546242587,1,03
1032,0.06732867303536685,0.03220481051208244,0.032763361024172356,0.09171986154504867,0.11739453148286749,0.032749409691153177,0.18212987385269644,0.050158749202077225,0.03943963445636911,0.17295906701714375,0.09474732437814093,0.04157473964247327,0.023671886830169075,0.020711719731440308,1,03
1033,0.06117388127794333,0.030246713997255203,0.04014726193565365,0.09478505871776852,0.13890150115790587,0.0415918976800178,0.1476433590194261,0.052679705094867864,0.03298643719443787,0.14684416144309276,0.09975917980871585,0.05391301729112658,0.03290414444567433,0.02538860269320053,1,03
1034,0.062494482387365685,0.03455411698509405,0.04087577972270427,0.08314617028272726,0.13248959789123885,0.033532710667107155,0.1627217363166391,0.05357001393078263,0.034810589422910834,0.16546543817367693,0.09237473505015208,0.055932186601824085,0.025945157729030704,0.02067405228049865,1,03
1035,0.0654649822614418,0.027107290055686364,0.037299366462163586,0.09776805141886445,0.13147885763142583,0.036094995376878866,0.1467237186203792,0.04943566756108696,0.03287935195176817,0.18263175136674062,0.09919132462069001,0.04721724123798856,0.027365495780862593,0.018545485804403572,1,03
1036,0.051294133501239306,0.02873553707571467,0.04298490676460032,0.08243918356528261,0.14782020814206187,0.042951057419203034,0.14792599896010558,0.04905085069722221,0.037660286367583395,0.16425929897118016,0.10082488882947056,0.05328385698756663,0.028923518843969882,0.019597267692753932,1,03
1037,0.05188090486517073,0.02725103288586686,0.04086281982781921,0.08615715299494975,0.1268186996774636,0.03446272287902628,0.16917565032595824,0.04882132221630188,0.03240553054665806,0.16822059616512877,0.10805800921713171,0.059249407455022184,0.028626715968638142,0.017200523505990974,1,03
1038,0.05660317969626499,0.02357021181319443,0.030075295852355306,0.09289745427011468,0.13347848560703748,0.03571739797273413,0.17352023653608872,0.05533140869316901,0.02900835722889278,0.17812173548657628,0.0974813752006366,0.05072294719259961,0.02619995941723869,0.01648009865076614,1,03
1041,0.11457527429871411,0.04850161456545968,0.020354117844597636,0.027724045206681015,0.056249866169075985,0.1340169039091726,0.20444644851848925,0.040331427387738254,0.07976887122393313,0.12105271759772403,0.05558131083927054,0.033607073913567945,0.0400241150164906,0.02325813744508427,1,04
1042,0.08888088302730816,0.03646273440141832,0.018097980681233472,0.02926184302259952,0.05483656022040385,0.12293726926233128,0.23659773138637516,0.029898501685764415,0.08826163164748282,0.14488230004546118,0.05535324820513117,0.025402073336019834,0.04671679134707757,0.020896905820554548,1,04
1043,0.0910690590670776,0.04094583194511252,0.01880545798838604,0.031228529618357082,0.06529948472840869,0.11124105776033671,0.21158590359970553,0.04070781308653779,0.10510461253602546,0.11950805222382548,0.06335831921409417,0.033234596370364626,0.04258123607616948,0.024113798899259284,1,04
1044,0.08253329053896663,0.044914673850748786,0.02021434507754998,0.02815574952062993,0.06639746067475706,0.12852693826047418,0.17636834906871307,0.03443989847139915,0.10072527842873734,0.1465532232852854,0.07591448371440085,0.033468158222587696,0.03934587492259041,0.021439918948391794,1,04
1045,0.09124837238749667,0.033228466654769806,0.022037105122373266,0.03476279892681383,0.06953974339780311,0.1262564555906402,0.2165297734872388,0.03291283788463434,0.09311724210820119,0.11351778854548747,0.06459777868389219,0.03109818363547734,0.047224687307866754,0.023484598774727167,1,04
1046,0.08353832165578882,0.04304332058414074,0.02035802301526259,0.031355908333002364,0.05798045848200199,0.11720048209495118,0.21026002731727503,0.031858184848820255,0.09535324333721282,0.13479129147440494,0.07053338898172964,0.031999943102564196,0.0452954189657789,0.024938257528967646,1,04
1047,0.08250716064285393,0.03372994138231277,0.02171595533042621,0.029684975153778586,0.06243178499816397,0.11968645013414098,0.2594972426710655,0.04472596558305655,0.0810059328987414,0.10295210203956594,0.06470897166768874,0.035281391726819815,0.035652967502035116,0.02563331917487675,1,04
1048,0.0835721144800809,0.04235906653763426,0.017411095563051846,0.026342327302779817,0.05194353493820889,0.1096472097203088,0.22982679048618154,0.046097955899888285,0.09703609372608567,0.10365530727395167,0.06508658296587,0.034369421814135756,0.0535352255488419,0.036001628500969156,1,04
1051,0.08184066715016997,0.03739788824383715,0.017676946374454227,0.041723806134037984,0.0713663502530951,0.09914708203188982,0.16356657182865378,0.07098138698958899,0.0669440911730137,0.1290536981078607,0.09945466846740506,0.05102495769987794,0.03546743440565749,0.03299898843468118,1,05
1052,0.058678640450033674,0.03753603857788078,0.02934868827738922,0.06007129963520293,0.08308531349885652,0.10025894003994339,0.15308850787816444,0.08620495037004627,0.0631287865135181,0.11627779807971167,0.08902150023086852,0.04555559301334806,0.041854429932719,0.03435478580874388,1,05
1053,0.07138685087845105,0.038848140034488235,0.026215609050552188,0.07112766112305614,0.06378973670465239,0.09698794186214398,0.1606083475219616,0.08299617009207269,0.05641196378069038,0.12032385424538342,0.10232968610619249,0.04783305149130172,0.033860402865691044,0.025862602854718163,1,05
1054,0.06661290818281325,0.035794224403591604,0.01934783412662265,0.049907406625126265,0.06692361221983213,0.08075140570656189,0.16957094324313624,0.06437906003604021,0.06897322303188594,0.14002842533302,0.10743107088106947,0.05296094970879966,0.04200349362287624,0.03371623175792026,1,05
1055,0.06900346917468243,0.027741420816212684,0.01329517910979103,0.055373776096022086,0.07883675812137408,0.09281397962739873,0.1340885124693772,0.06817887831531655,0.06840204000319591,0.13674034593174667,0.11249306700618415,0.058733721030897065,0.050117544364230944,0.03345010867874152,1,05
1056,0.06270668650592408,0.03353383959634515,0.014302314843570899,0.038755539851777696,0.07977789933154986,0.09370810748971652,0.1575977594679135,0.06597037234601978,0.07926317606992467,0.1308228473962628,0.11816532541587944,0.05216539505708074,0.04257028095558971,0.030089910248756412,1,05
1057,0.0557688507926588,0.03415626624154918,0.018688870040625728,0.04351281084576907,0.07948107770053324,0.10633584854962036,0.17008724309177853,0.07532374078295076,0.07042845538613257,0.11097654107747662,0.11122523635569481,0.04797881351272239,0.04172211855944363,0.03294662117201693,1,05
1058,0.05973458953940306,0.03959169834654448,0.016216086312122083,0.0477398696207989,0.07443376603508926,0.10861971248496828,0.15550452576669804,0.07782239240847061,0.06381834711955052,0.11689477791908645,0.11637232349193638,0.04987139986660294,0.03962382221372491,0.03237804617178935,1,05
1061,0.05756061043111576,0.03445439007970406,0.03545921142743493,0.13073191843330506,0.16552932286769687,0.06997358920028306,0.08821508011393783,0.13996005953087023,0.02639314504515438,0.044257134594004835,0.09615705805559123,0.04897161277293918,0.032106938535167474,0.02839536568218437,1,06
1062,0.05199016205356647,0.03510700640036038,0.038727273948310506,0.13831273434125146,0.18629183791498713,0.06792704801151771,0.07999421087101226,0.12889189757172606,0.020491693969754806,0.03672713767385611,0.11374633864892944,0.045674073388001744,0.02679922094073971,0.028657998309763393,1,06
1063,0.05715557170840697,0.036030371889107855,0.024129275705036902,0.12017756128136571,0.18189963760907618,0.08463095102230227,0.09079928844481497,0.1169218300757314,0.017962237162412183,0.05005415142064491,0.1099723185147143,0.0538517661652386,0.031348870967771954,0.024586533740788133,1,06
1064,0.053797767432875294,0.035558478388242956,0.036126917642484394,0.09417470779710467,0.15092261309409885,0.07614567620445421,0.1025382925373123,0.1331434101381957,0.024760644804179718,0.04653084695213103,0.1252616806662875,0.05836151279445315,0.03165708021267538,0.029670055472829707,1,06
1065,0.05732865578739525,0.036200076511474596,0.03959941975040422,0.11349647309492876,0.17010760531826444,0.077953299248863,0.08462717173974905,0.12474361811834271,0.023167252787426505,0.05036751949823261,0.11062868552861758,0.04380215376949869,0.032692199690057926,0.03443259586087812,1,06
1066,0.04170067437474578,0.03626383417400774,0.033729320962969295,0.09128660884097219,0.16306764156022083,0.0600215798314566,0.08156078150998092,0.18969707954516365,0.03028924964298976,0.04993395275249837,0.10754644137592528,0.04845679795455458,0.03685808675430648,0.02826744095292059,1,06
1067,0.04575147482776027,0.032930911871008536,0.030655272870677954,0.11449665831128011,0.15437868112372086,0.07851802580199857,0.1063701459341097,0.15478757824076864,0.025339895219211546,0.04824742205038416,0.0884348350270228,0.04935041749947489,0.038486935818974305,0.0312765482891604,1,06
1068,0.054956560261013226,0.04162917734819116,0.03073608279242553,0.1026258634514419,0.19389994178964287,0.09010525492041328,0.08362106451985392,0.1237055276850961,0.023496306806394952,0.036618286552784096,0.10623590841754932,0.0478250675648571,0.03609544891588985,0.02704042358156624,1,06
1071,0.06613688614078592,0.04197930943167513,0.04820958921168482,0.12183657625752116,0.22463803364378382,0.059232235376121455,0.06952862756719515,0.13608353243516422,0.027524310747065912,0.02664395839781244,0.06388032518564622,0.030441502062765424,0.04455799846743873,0.03764435004227635,1,07
1072,0.05742318048375505,0.03732397776041778,0.038090522255993776,0.10382360725413484,0.25226928337613963,0.0741091096665651,0.0721411183823699,0.12626704212773246,0.025154268854141747,0.028455895580401756,0.06600662722036148,0.03485527906463774,0.04760915559317829,0.03420937749946109,1,07
1073,0.051839398181196386,0.04075348981987871,0.03804987490643036,0.12331097299798179,0.25564337817478816,0.059777192853076984,0.070036097832187,0.12616107839662113,0.025105082750695416,0.02608318969791614,0.06539169327179492,0.035959753182511364,0.04119259440195032,0.038333144081912386,1,07
1074,0.054113523231401096,0.03917611254401839,0.040882796251235774,0.1375260966772259,0.25355238377765993,0.06683813253815757,0.06250223602021474,0.12611558964815292,0.02913276560363117,0.024582667072814104,0.05682634305228003,0.03324046686232729,0.04114010270604153,0.032740978979408156,1,07
1075,0.0454965700262076,0.03930192236435007,0.042305704407020715,0.1114348884420331,0.2325965274681516,0.06745562402420116,0.07320990734083914,0.13165146388779853,0.029837354392640566,0.030810324147678623,0.0700803955302611,0.03391682841692404,0.0490440300329636,0.040408431826558275,1,07
1076,0.05223503628695428,0.04303470910804583,0.04685017172728301,0.10460228876129786,0.24938982649365007,0.058017911242181926,0.08090107261071683,0.13434544077246965,0.027684153829069327,0.027557792341877833,0.05706864088819988,0.035425817180151774,0.045511609893790696,0.0357439608507763,1,07
1077,0.04308674710919536,0.033433715220956506,0.036020045334901586,0.11426251680130307,0.2705308811019061,0.07106795864203143,0.0665992279693392,0.14294290514537752,0.03045095523775129,0.028901179789802743,0.057214150263716526,0.027055463249811357,0.042362700719688624,0.03492220457172305,1,07
1078,0.044789900819196204,0.03983292453515058,0.04086811242982402,0.10350536263640632,0.2679797237983044,0.07562236196151255,0.07362990574738743,0.12402269662190502,0.03012701338746692,0.022719677132272957,0.06426761101504493,0.030712722964530318,0.044250894649080136,0.035666877847024395,1,07
1081,0.04391387408784046,0.03133699045063025,0.049418654683629666,0.10407808066885135,0.21051289544432517,0.04326830439791937,0.06949294508617498,0.09822569340414483,0.06769816038932366,0.05610133730967757,0.08776736110890404,0.0910752258999301,0.03219496226917499,0.01449840802216174,1,08
1082,0.043348552254029456,0.03882580692695202,0.04092097175282447,0.10586018697137019,0.19277369904043876,0.042664350169606666,0.07927583572458467,0.10183345671805516,0.07500710232828005,0.06942325415353771,0.07293324451345741,0.0887150301719954,0.0354625714565939,0.012164480487522744,1,08
1083,0.038826997915492815,0.03928493427660834,0.0524857126627892,0.09229541882269458,0.1939271376498123,0.04433878747414821,0.06467870186118092,0.10636039895600419,0.07408931624079225,0.05878071082206715,0.07375985764275707,0.10397991456258,0.03633821999047499,0.02020464314287369,1,08
1084,0.03281377981220976,0.03895334084234333,0.045887466397286594,0.11154396828650039,0.17535553145916205,0.045210724863511874,0.07832967731837587,0.09531771150122356,0.07607880345043386,0.07242786244204569,0.06222396163577226,0.09433625181146701,0.036858906108747425,0.03303479930603673,1,08
1085,0.03170272892293092,0.03450057149046278,0.05411832666090474,0.11012974271044347,0.17487089828827102,0.04992929119728264,0.070099986929429,0.0990300150681259,0.07866237318083927,0.06645125154455081,0.06822575804150038,0.10944638228316389,0.035119535212131174,0.017343018419642472,1,08
1086,0.02890572748103826,0.030840591233871326,0.04551245804320624,0.10298082840989985,0.16826461571309714,0.041580006203002735,0.0808408222260438,0.09339615086323368,0.08740476468307201,0.06456691072064275,0.07311807597737197,0.12819665748154582,0.0390683754434143,0.014814026692868743,1,08
1087,0.03739871176283385,0.037700649914748766,0.0468759924177841,0.10479088914230451,0.17054473677479762,0.04858412355428355,0.06912019029115142,0.11035490524589255,0.07982828268347852,0.06638369360758058,0.07069892405104797,0.10539604799372128,0.03592222817818233,0.015960835751944888,1,08
1088,0.0441633149120949,0.04066152492612069,0.05140868381631743,0.11940185612619479,0.19624593177387234,0.04991684918458749,0.056678705267038366,0.11606039839172945,0.07138300273248006,0.060356071872181484,0.06087150379273998,0.09047229135865902,0.029189046882536724,0.012743019323510976,1,08
1091,0.04307173329115527,0.03798196332200548,0.04719376682425102,0.11091570553078102,0.1665830714204615,0.05078207670111965,0.049945851908355925,0.15065050659180299,0.08743418231829894,0.05860764858545536,0.06356395657076726,0.07216248408549529,0.014749720236469106,0.043790390957199186,1,09
1092,0.04286117298680265,0.03793157001142228,0.04438151453937918,0.11283821134232337,0.19247961701578856,0.043670860058359635,0.04959843593532011,0.13331746053913593,0.0878895356015223,0.0591516187585724,0.07155090896045778,0.06764896927877315,0.01147553366803262,0.043334237828450604,1,09
1093,0.03641222685912813,0.0428622443512341,0.04766377423367019,0.09753878897907134,0.184342010769762,0.0486406000178268,0.04959011081441452,0.14147663113868053,0.08869470622244324,0.06137249238811088,0.07468452120146048,0.0663854848693074,0.014642341184837017,0.03972422402303455,1,09
1094,0.03970110290036959,0.03803113275026557,0.044520064422332424,0.13064165395907013,0.17949769191045953,0.04803351641893956,0.050477552301015,0.13198666632060077,0.09132196587730805,0.06287856269954165,0.05953020836043585,0.06084072539256896,0.01377399862648122,0.045402165040992135,1,09
1095,0.032656016829108604,0.03861459016045363,0.03868245244488243,0.115861591230488,0.17311615795122878,0.05048108368791828,0.04309966463395375,0.14255797518208285,0.1064392897082375,0.06302463569101947,0.06449900901670814,0.07315396847871376,0.014710457449898486,0.039653847468343426,1,09
1096,0.04276745446046753,0.03685623700366444,0.044919259066913436,0.11468704047651578,0.16813054984074455,0.05029975058610661,0.0493620797910727,0.1595285674548714,0.09087505886942977,0.05906522999542938,0.062308576133336055,0.07011046674190176,0.01265785335536393,0.03528950895686019,1,09
1097,0.03610793782470349,0.03439176141793437,0.04191277267994762,0.09765674462057362,0.18170959108836254,0.05135619265281638,0.043395975422016064,0.15203719279993758,0.09715564007736978,0.06471562050407108,0.07107650749328874,0.0769542555586352,0.012440349170324721,0.0365967574932184,1,09
1098,0.03786533426201266,0.03379156851309031,0.04638215954796203,0.10786066766132195,0.17805174929070441,0.05910401195262552,0.04447392594869636,0.1306823826641731,0.09700256830657364,0.06658691730276502,0.06539161630654422,0.06533775981244673,0.015063618199927388,0.047071157264819634,1,09
1101,0.04246440104816071,0.03688849805857978,0.04621293172110376,0.07863034278114431,0.14729989091604503,0.05398845956950911,0.05653521293081204,0.2748141164106195,0.07721010384107269,0.04433833806544659,0.06385820603048495,0.03169157585656064,0.024388957695103457,0.020372581391221212,1,10
1102,0.026316228813961454,0.028387671810244028,0.04261555177343421,0.07624787895726721,0.1270559999461035,0.05291411310775337,0.049938861875788255,0.32888266618866413,0.08815861511954003,0.04322078421981769,0.05876352691250059,0.03321159251872053,0.0216695115603117,0.02157862168288607,1,10
1103,0.031744838823177905,0.037510408780423256,0.04886939454229399,0.10351915891502533,0.14942356063124523,0.0695511589697609,0.05091964305700548,0.2753452124578725,0.07187557992110738,0.03662551041281792,0.049812053208481956,0.029912797955829237,0.020825509505105304,0.023494259330126332,1,10
1104,0.03449549693601517,0.03161437417340272,0.04426967564899634,0.09338289656553156,0.14712650358636783,0.06658984973785441,0.054048728772636404,0.27239412792070067,0.08166017654534796,0.03957006267958661,0.05701800022622382,0.03429803649890261,0.018814349736971436,0.023289913338221793,1,10
1105,0.034890188779097865,0.03599302708823616,0.0430241873737044,0.09544876134837807,0.11983769519381916,0.06662340729262237,0.053049995497402455,0.3005873255280083,0.07424470954216932,0.040122541714874636,0.057354575543524154,0.03538309839645757,0.0192650024385272,0.022985236088889905,1,10
1106,0.03635725573497348,0.033269620295329566,0.05156829521085548,0.09125348674740155,0.1299160198819311,0.07073723603419678,0.05409829701426041,0.30012074385313403,0.06583442204939985,0.0415776375946919,0.05388398722812442,0.033607600659046506,0.019383485841976755,0.017500735317099853,1,10
1107,0.025955257117798843,0.030009980531426513,0.04728641264511408,0.09496429073971027,0.14132094222233235,0.06426001861124064,0.05268044279453998,0.27097333156811926,0.0877789130465718,0.04408673023316673,0.05914227983083292,0.03761123696126638,0.02140933040494533,0.02140918402228993,1,10
1108,0.024094461404962193,0.028806500413119555,0.04260254733841373,0.08808214413779356,0.17005567872075855,0.06064756893584506,0.0497028780120091,0.28329682369594816,0.08790174305793892,0.03593572241711336,0.05109179090526334,0.034271390806358756,0.022135220529651677,0.02054927125629665,1,10
1111,0.04450333630801235,0.04070744243135506,0.046177333972573016,0.08298116770442869,0.1382129415142778,0.06305610814344682,0.06403652332504418,0.2453331406092793,0.051387797087402494,0.05272521207719451,0.08041215135365279,0.04246006538461239,0.026840954455457894,0.02025967622780881,1,11
1112,0.05033795163172423,0.032212701606853515,0.042897337042335115,0.08911746754402032,0.14438248055634847,0.05276035733165502,0.07367520202468361,0.25057098118720933,0.05731745069055134,0.044133319341537636,0.07237973748397439,0.04066845886395237,0.023051956285593825,0.025423398315912508,1,11
1113,0.031221382436116232,0.027316827279064818,0.03790371821079675,0.08400083993833064,0.14680217821107788,0.05670438475687503,0.052775706432796256,0.24001287544003008,0.06831981999315857,0.05890069585578616,0.08927893423900789,0.043169114939832214,0.03430356822880955,0.028172735432698517,1,11
1114,0.03459030265234633,0.03649223317547488,0.04455231894311205,0.07671888899623926,0.13645469815952532,0.03892532646672895,0.06202129811481482,0.2684115719604172,0.06947635524938178,0.054561255482293756,0.08461523230409078,0.04420744584297988,0.022497546840028124,0.025756340882088023,1,11
1115,0.03771769383688213,0.030623706507017623,0.04276703926107675,0.06823231681268341,0.12952796581982054,0.048735757263330556,0.06591260732512273,0.23807816964596903,0.05481218097580609,0.06294857940030388,0.11937277954472374,0.045578950462594144,0.026996796607740375,0.028009539596991838,1,11
1116,0.033974188930028085,0.03323595012658878,0.04409982251901397,0.07471510483802866,0.1185650175699256,0.04003203751511897,0.05940189217869889,0.26593369222977176,0.053582587921230336,0.05818973627765615,0.1137546218047013,0.045894113580836296,0.028491651568160175,0.02924503201074499,1,11
1117,0.028798217540388794,0.031228781799151395,0.03450221331452079,0.07700818942120002,0.12622254412380385,0.06867125875727459,0.07434564228977052,0.23998468926188243,0.055697584190392106,0.06496410466092199,0.0945771016047475,0.04411839384632167,0.031184148882029267,0.0274400872379216,1,11
1118,0.04199999578458165,0.03250431871819512,0.04259909535440628,0.08626353464296103,0.11570523020511439,0.05693476117007777,0.06118783336169828,0.2674289068641226,0.04209963001024719,0.05944540076949117,0.10130265612648592,0.042488754580253245,0.02530522121280644,0.024032632484428523,1,11
1121,0.055225971580884464,0.03201857569473859,0.03463657506818042,0.06816012488213861,0.10924467062658023,0.033462683290096586,0.08306439537399937,0.22680508050931586,0.035218280315334125,0.0996177260273155,0.07419555699273593,0.061574382025019796,0.041095435561844265,0.04370167058621236,1,12
1122,0.05335545885038401,0.026439727505468573,0.03245753787809362,0.06249818874584101,0.09316892096570047,0.031132761647476557,0.06923728255048382,0.19240968964344554,0.04281196159345857,0.12854151108517486,0.09565851039090428,0.08943579406555373,0.03847484707560071,0.04263597745859036,1,12
1123,0.0409485943928273,0.027902542387526534,0.02853849450006753,0.07084762637826368,0.09756256735895985,0.0345699296197858,0.07287567690710499,0.22751924431264542,0.05527908815076546,0.09937632370082118,0.08965477175502459,0.07486204004051884,0.03704004354359289,0.04172777510893574,1,12
1124,0.05073275859696924,0.024170094042274274,0.0329450126421788,0.06230059470987209,0.10592854229302426,0.038031216846023286,0.06758537385808805,0.22384900883527917,0.05214578723114139,0.09710087501025255,0.09766810745646964,0.07639680739090624,0.033547009682716095,0.03534016282166278,1,12
1125,0.041311431216060915,0.028307448710665057,0.03067398216763684,0.07730358888029373,0.1054223443624429,0.03822858649013647,0.061166293904563636,0.2139907169847082,0.0414150176347858,0.09516787228367361,0.10726881822543337,0.08216969602779385,0.03726051287887037,0.0392068034376002,1,12
1126,0.05173950223470899,0.029128777503959084,0.03456467561367116,0.0684194990406298,0.09660072595496144,0.036258834241602034,0.06509686331588176,0.20785053515870813,0.047060894924027756,0.11245540420709721,0.08717091350533138,0.07877108802027681,0.03881636416355878,0.04525746614918863,1,12
1127,0.05318035109265939,0.031689180872597665,0.040693149443663645,0.06140870924747688,0.09867938447581842,0.03822743383320138,0.08586119628005312,0.22774025487906183,0.03277277156926427,0.0850029306346272,0.09716351672355533,0.06585743745492682,0.039743913184420256,0.03960678208048519,1,12
1128,0.03537441933074864,0.02899249082783443,0.03161857747222707,0.0635652589592856,0.09436549716804139,0.03742669727617656,0.07498446482085333,0.25766810058027345,0.04199117984130028,0.08826357705486304,0.09498341040010576,0.07197837118083315,0.036767271053812584,0.03911057537911627,1,12
1131,0.04333653968756478,0.02456480226992586,0.01607246105879138,0.035412849007744204,0.05840717398702633,0.06521106968828866,0.1667026379134002,0.20293625870356505,0.11779304899992994,0.10207715149773666,0.0669444518930203,0.0339285046310622,0.03742615372110197,0.027710208718456003,1,13
1132,0.03844545303662616,0.02687174104433305,0.021958599162790023,0.03658559131303384,0.06094382463981893,0.07071748358772488,0.17911445567252637,0.20309982177467636,0.1247114507747944,0.08376191005533473,0.06737516485315989,0.030076895074690933,0.03099183996679946,0.02422189187656733,1,13
1133,0.04719040941008212,0.028527033298555916,0.020712404254587334,0.0327296533412154,0.07128938278347587,0.07138783882511526,0.17477339704977646,0.19286255800515908,0.1265160794445925,0.07995691018632632,0.05847575387140672,0.03210645896128826,0.035560758551798195,0.027155490625666797,1,13
1134,0.05503150268867264,0.028805263002325856,0.021112476549370335,0.036423165511920416,0.08258311434287392,0.07357384560664866,0.14571724830275654,0.25386276015520187,0.093369339571847,0.0768745786114579,0.0469092733809433,0.03052119795382744,0.030032417122229357,0.02449758703115066,1,13
1135,0.03462731833727351,0.019998014905290313,0.016612802974819953,0.029302682732399776,0.05631752220085533,0.06175062077702331,0.16955486020853108,0.20003266280258783,0.1529372785640741,0.09805099492136471,0.06064077601888825,0.03677965903210938,0.037087837939034994,0.02623143653550278,1,13
1136,0.04158045703972308,0.02418319834283449,0.020756770569215467,0.04059748476560857,0.06688609924807075,0.07555814425518474,0.19829340756867642,0.2105437409347344,0.10678829742673668,0.08082532184542644,0.050369307608254026,0.028099203569426832,0.03618109195695375,0.019045305300640473,1,13
1137,0.036959258471540246,0.02709865294081252,0.01850027012111137,0.033502686716164756,0.06485620187330433,0.05864522476086816,0.1509460373195276,0.25024434618658575,0.10821904763857416,0.0886414351615044,0.0532942405042923,0.04414454219103164,0.0348221254184442,0.02849808096288136,1,13
1138,0.039505333371898335,0.032471460991638675,0.02323856483670537,0.032615083184629405,0.07058195958393923,0.06568540828384922,0.15194194127250046,0.20439184627811718,0.15258977074685404,0.08549348326452393,0.05438512070261404,0.030254215024698102,0.03548373251676771,0.020908693360282258,1,13
