,abs_mean,rms,sf,max_peak,crfac,median,var,sk,kurt,upper,low,class,combo
1058,0.5083068385908791,0.5169752843553915,1.017053569038227,0.9033347208051744,1.7473460494954387,0.50780491104569,0.00888760247608508,0.01853200476598893,3.28734572849107,0.5687726532777058,0.44873001223958986,1,05
1061,0.5209876225025472,0.5223695988844905,1.002652608857203,0.6677189467415888,1.2782500133382357,0.5206117911836438,0.0014418950378856288,-0.1157418939840416,3.5464729028268414,0.5437031451665214,0.4970629959233279,1,06
1062,0.52127947893392,0.5229941016467586,1.0032892580316901,0.6855159794903221,1.3107527930655978,0.5205793267724098,0.0017905351996814064,-0.04357082345598804,3.588859887250546,0.5486479380242983,0.49410154838848735,1,06
1063,0.5214177064879809,0.5244820676462807,1.0058769794737885,0.7677228760032447,1.463773355395269,0.5227327417667758,0.0032050146433339824,-0.290104309425198,6.445700898527183,0.5519447900831189,0.49128868255123775,1,06
1064,0.5215474593810274,0.5248340240586032,1.0063015639678818,0.8021795906835592,1.5284443346111787,0.5228281237695654,0.0034390004227428535,-0.11091836046004418,5.108955752264803,0.5554939638877012,0.48813195972243506,1,06
1065,0.5210945568595539,0.523875964566457,1.005337625715505,0.7962289548016279,1.5198806753055782,0.5203248153814851,0.002906489061779619,-0.04187557443300835,4.66560006670614,0.5521568650071713,0.49095871784583245,1,06
1066,0.5213866926219572,0.5253488791065948,1.0075993241498213,1.0,1.9034969708141267,0.5228256259296663,0.004147361535290567,-0.34567833102260864,9.022194896723478,0.557955090481427,0.4850285937117156,1,06
1067,0.5214314964142547,0.5243921708336962,1.005677973884971,0.7214214194236276,1.3757288143274293,0.5228820870185329,0.0030963433788661248,-0.10728537049126784,3.579817766806813,0.5555329091292016,0.48785645377219133,1,06
1068,0.521706713103656,0.5246635346415428,1.0056675934267676,0.7934657456729035,1.512332558455792,0.5228797977623665,0.003093930085140098,0.053221689542111324,4.284514579527461,0.5550216093586444,0.4879963851124343,1,06
1071,0.5746372282036181,0.5770989167685332,1.0042839002488764,0.7672151670862408,1.3294344258732351,0.5755818726204015,0.0028352156978804634,-0.1179155022279429,3.5648011868322023,0.608351297655326,0.5432762276534138,1,07
1072,0.5743084102741943,0.576838170908214,1.004404881747791,0.8129030230874003,1.40923930503335,0.5732757454347617,0.002912125305064017,-0.10633269476167298,4.310841381188847,0.6081558167085195,0.5410620327523072,1,07
1073,0.5746746178383915,0.579088232959863,1.0076801984713943,0.9002907348753612,1.554669364068672,0.5759603768291249,0.0050922651648763265,-0.08795062099900054,4.067715442486514,0.6185793226509528,0.5307816081733816,1,07
1074,0.5742039583944237,0.5779908378587767,1.0065950075909293,0.8352659471665732,1.4451197016563397,0.5757098010313106,0.004363222812865329,-0.1583438391709121,4.008276089608936,0.6175262605667804,0.5334784777137526,1,07
1075,0.574589954482306,0.5787825606303731,1.0072966923896967,0.9421572030015424,1.6278258314753034,0.5733702496443802,0.004835636697873941,-0.07530921884945926,4.009966062756691,0.6184706306624468,0.530812647025074,1,07
1076,0.5743989296974656,0.5788391569738862,1.0077302150941667,0.9254494903220872,1.5988024983662914,0.5761367407798803,0.005120639208644393,-0.13645721595496388,4.612465932187332,0.61839839205941,0.5308771337429656,1,07
1077,0.574534976186364,0.5832844545217297,1.0152288001566814,1.0,1.714429370177473,0.5752483193567414,0.010130316025247312,-0.05833225190977039,4.305217694581206,0.6351177404689226,0.5147392204192256,1,07
1078,0.5749950176350334,0.5828101612532124,1.013591671890172,0.9290947688133738,1.5941636412370508,0.5766055233083552,0.009048413754883595,-0.08840968407642646,3.0456658619175747,0.6382531300877674,0.5113576322903808,1,07
1081,0.5705172218939086,0.5742074173688173,1.006468157898299,0.8013921797472867,1.3956492993759904,0.5721022501338097,0.004224257683821376,-0.19687356029370895,3.726349937428843,0.6103818482731569,0.5317544870917534,1,08
1082,0.5706792292653209,0.5745759404645853,1.0068281987488503,1.0,1.7404139811204578,0.5720197502507485,0.0044627286459012335,-0.16087358359601167,4.708626681987847,0.6120836158148102,0.5314502193580143,1,08
1083,0.5701118807074648,0.5748270247622982,1.0082705591909122,0.8322112163213888,1.447759378859273,0.5717189485776656,0.0053985518732711565,-0.28848351805908234,4.676323470572993,0.6164231117637667,0.5255272909609126,1,08
1084,0.5701885762011023,0.5750227108792715,1.0084781331649553,0.8474016208755379,1.4736837429947243,0.5716488575022878,0.005536105596706404,-0.19603110336598695,4.087507804519756,0.616361595957672,0.5277870176745694,1,08
1085,0.5709621183260717,0.5747309437112627,1.0066008326370939,0.9415143597074906,1.6381828227792363,0.5701907061939441,0.004317917095844812,-0.08695535798882864,5.432356987033215,0.6103322702757012,0.5314158628302583,1,08
1086,0.5707843366675713,0.5753623413060633,1.0080205505729536,0.8187469511526106,1.4230110182290834,0.5717224870028149,0.005247064808155631,-0.11193144005961815,3.3870057908634443,0.6182729955810405,0.5242890108837099,1,08
1087,0.5706492269038583,0.5744833141997221,1.0067188162449043,0.8286113688097361,1.4423593311217826,0.5720520413585366,0.004390538127923863,-0.16619239328350657,3.4737035438393806,0.6143420521292865,0.5296925962068191,1,08
1088,0.5706484869090538,0.5763852337797609,1.0100530308978484,0.9130882317392224,1.5841631225551434,0.5723833808129489,0.0065802421077555875,0.04352913378482606,3.6636899190314236,0.6217634842617255,0.5198872049789993,1,08
1091,0.5411410005822382,0.5419765275689217,1.0015440097604589,0.7181182574363651,1.324998816198814,0.541962080682439,0.00090497392451894,-0.18966679021229144,4.775340525496146,0.5599727057128603,0.5233968366728591,1,09
1092,0.5411298727532818,0.5424968952872795,1.002526237420681,0.7504815476531221,1.383384041775399,0.5417179960877839,0.0014813422103549293,-0.13636827121165668,4.768998585707748,0.563665287400787,0.518184576463881,1,09
1093,0.5412553339037279,0.5424918723854518,1.0022845751427623,0.6682872733601458,1.2318843974962148,0.5410484020046731,0.0013400951250323629,-0.1417791961389353,3.6987472959454886,0.5654962247755027,0.518139642820397,1,09
1094,0.5411866918501756,0.5433424886507956,1.003983462330254,0.811958116814629,1.4943762613353653,0.5429129526898727,0.0023380245375012507,-0.17674554766819542,4.597857342214741,0.5710649426765728,0.5127182835931381,1,09
1095,0.5413634981966139,0.5435178557242921,1.003979502746038,0.8853223952169043,1.6288745363059385,0.5418510912392707,0.0023372223114581504,-0.08211600452673018,6.317497289722468,0.5701330208913471,0.5128619523683522,1,09
1096,0.5412020712855474,0.5428221207712288,1.0029934280957817,0.7328983825211596,1.350163072720535,0.5409167256710252,0.0017561728348079759,-0.05154130996236531,4.085221640051825,0.5657065800474679,0.5170045839096361,1,09
1097,0.5408890442296543,0.5433713982472057,1.00458939600281,1.0,1.8403618652468197,0.5417742646149981,0.002691518265454149,-0.13449196005146455,12.478533901581537,0.5687569253778831,0.5137352551997001,1,09
1098,0.5414542339429465,0.5440619869130946,1.0048162020105709,0.8887233892103718,1.633496569486174,0.5439287325327339,0.002830758149079226,-0.5226762293149371,11.231212057222178,0.5700205004906878,0.5128054378464131,1,09
1101,0.5375231015726374,0.5412706856761922,1.006971949842882,0.8214572655199006,1.5176459528630861,0.5383208645698626,0.004042870448104192,-0.03456416109878879,3.492634823511,0.5801432568111804,0.49516591999439796,1,10
1102,0.5376245151764454,0.5418583234025566,1.007875028215039,0.8681966047916431,1.6022575778477868,0.5380920197853256,0.004570323321922853,-0.03001063245269397,5.088914590063476,0.5750051958615225,0.5000156608885571,1,10
1103,0.5375885404304748,0.541840682149473,1.0079096584082565,0.9210925688826592,1.6999324695013676,0.5385769789242153,0.004589886030037986,-0.20810003079125053,5.965282240257207,0.5787934152042691,0.49747641213726596,1,10
1104,0.5376059583528385,0.543151090775917,1.0103144921236886,0.8721262076139167,1.6056788293806854,0.5383240803151489,0.005992940954591651,-0.03616663152730257,3.4872453715410647,0.5886375379994072,0.4883725049549339,1,10
1105,0.5373975214115808,0.5428865653346592,1.0102141221430652,0.8657847369437945,1.5947801847151748,0.5385004694729749,0.0059297268015535195,-0.12045523001934862,3.6263773871458373,0.5850870158062164,0.49129516628422754,1,10
1106,0.5375376787903402,0.5423181346939011,1.008893248031131,0.8152079745200852,1.5031914338992378,0.5381021743321874,0.005162203098564868,-0.05189838999725362,3.6375233255675736,0.5835939596143803,0.4914690501757528,1,10
1107,0.5373159612672925,0.5430639227374582,1.0106975446190147,0.8774095685211758,1.6156653605313338,0.5381967120244112,0.00620998194640231,-0.15303430400660564,4.507736072782444,0.5850195337956938,0.49044729081492167,1,10
1108,0.5373341983343819,0.5468263198463782,1.0176652101083827,1.0,1.8287342135999114,0.5384112800652642,0.010290983377077173,-0.03158796520495411,3.5605352532956025,0.5997493545370643,0.47656682669749373,1,10
1111,0.5504455463210592,0.5562768409320263,1.010593771990601,0.8204601778272045,1.4749134198226665,0.5519763688459797,0.006453624292623889,-0.10049990585553023,3.29051752928821,0.6024541148445032,0.49874259655912945,1,11
1112,0.5506610675592571,0.559527305366457,1.016101079828466,1.0,1.7872228761830662,0.5516457020718651,0.009843194125147866,-0.313928430790965,5.050722779328131,0.6065710234091763,0.4985708535815098,1,11
1113,0.5508274802018995,0.5572952427535555,1.0117419024724135,0.9050610854878314,1.6240244237793777,0.5520271560029124,0.007167074650168203,-0.06342001110295038,3.0628056852015297,0.6094725376784912,0.4920361481694654,1,11
1114,0.5500873115614502,0.5556829942361631,1.0101723536556937,0.8557021295932483,1.5399105937540682,0.5493745404215731,0.00618753974236172,-0.037391138596930634,3.191280895845073,0.6025459386197081,0.49840170899470226,1,11
1115,0.5501516110995396,0.5555589586181391,1.0098288315611623,0.9223694072891024,1.6602547632088296,0.5495407589243253,0.005978961305450285,-0.038680082945137,4.117123865392472,0.5990732292599112,0.500911928994273,1,11
1116,0.5501125052166472,0.5553184874567583,1.0094634864518501,0.8191142744720936,1.475035124840638,0.5514298866781179,0.00575485411552663,-0.0003208851291406564,3.112405035560836,0.602195438880455,0.49823252851575855,1,11
1117,0.5504702644538799,0.5584205140967263,1.0144426505048985,0.9687506685233668,1.7348049437087218,0.5516793630386287,0.008815958516126978,-0.21778092778200897,4.48555553859308,0.6087214668052809,0.49618241642919236,1,11
1118,0.5504128788271413,0.5567352054361057,1.0114865164900146,0.8476248538656221,1.5224919236096355,0.5495001397896543,0.006999751793203971,-0.03775498908787663,3.5044804280333564,0.6021248864341195,0.4989410487044968,1,11
1121,0.6245649970186578,0.6286910255678031,1.0066062436557297,1.0,1.5906064494826353,0.6252780216632822,0.005170970128585127,-0.6151560232931202,9.49196367640708,0.6602363302641374,0.5896593242416273,1,12
1122,0.6246239317883906,0.6269664418373464,1.0037502726516558,0.9220757996586612,1.4706940246378846,0.6238421918486485,0.002931863027396653,-0.15678733686928473,6.489809219300786,0.6564995067484724,0.5916778800712915,1,12
1123,0.6242113109345052,0.6280112541237888,1.0060875910492468,0.9058817081118964,1.4424609466207685,0.6256721886552735,0.004758374607561425,-0.23769309100999395,4.1648892302080345,0.6689501771833045,0.5819702006095363,1,12
1124,0.6250972869433714,0.6278237925265282,1.0043617299900451,0.8498863845656793,1.3537020971210931,0.6254091943125687,0.0034160963184296906,-0.0892296395799495,3.748155707154594,0.6603231293087818,0.5912211704574097,1,12
1125,0.6246035564616264,0.6269497232340635,1.0037562494612233,0.929393398994708,1.4824049912655135,0.6254356275151269,0.002936352718757694,-0.21587929124899946,6.430624793879592,0.654820972051029,0.5950734557710899,1,12
1126,0.6250699136314434,0.628457651956834,1.005419775054776,0.9042610587483904,1.438857584011882,0.6256636652504269,0.004246623375876519,-0.0734168007509262,4.038860739222141,0.6655293497780645,0.583984776309497,1,12
1127,0.6250629639531255,0.6280836750913621,1.004832650968684,0.908088071528662,1.4458074736563882,0.6256015232403396,0.003785394010402868,-0.002535239298001086,3.982020329625738,0.6621470562457681,0.5875534710447371,1,12
1128,0.6246851493879567,0.6282370797050604,1.005685952868551,0.8479512650238403,1.349731323439122,0.6256419357805817,0.004450292450489989,-0.06954244018239253,2.967328887834119,0.670932342052079,0.5786754920535953,1,12
1131,0.5507856095181712,0.5523237359269351,1.0027926045673368,0.8674499613702926,1.5705462303091107,0.5515633033663955,0.0016967216159820653,-0.020377281613118726,6.038712853749601,0.5734884959561455,0.5288150417807688,1,13
1132,0.5509693092104375,0.5520759803844384,1.0020085895085278,0.6867218353711171,1.24389007993595,0.5507333899061942,0.0012207084256130507,-0.06238580722884923,4.608228200865268,0.5713539491211733,0.531053059544025,1,13
1133,0.5510173415489216,0.5521396341748829,1.0020367646194337,0.7676724697738799,1.390359290039175,0.551364144040293,0.001238064939130994,-0.18426508540272346,5.236138434688358,0.5735654067687409,0.528936775256541,1,13
1134,0.5510139431167979,0.5516874587507995,1.0012223204919133,0.6849856501234294,1.2416190349413787,0.5513451084266476,0.0007426866337943157,-0.22607043322793002,5.77367845472427,0.5674140215183053,0.5348940383880931,1,13
1135,0.5511552697667078,0.5528434320939607,1.0030629523472894,0.8982138528824426,1.6247165123773835,0.5510493490302638,0.0018637290178154956,-0.008074971115370297,6.790382214986868,0.576608948425194,0.5260074008318418,1,13
1136,0.5509243496164614,0.5515650678080337,1.0011629876080415,0.801152028163088,1.4525068299682826,0.5511917863080639,0.0007063850257611051,-0.5599597064591515,20.102365786567912,0.5622625912250732,0.5403055775144103,1,13
1137,0.5510178786795739,0.5530000439309962,1.0035972793771635,0.7715454341131381,1.3951995891873965,0.5509073216353185,0.0021883459631466887,0.004580239819438888,5.073564900913154,0.5719751559162802,0.5296778087315346,1,13
1138,0.5507908602825777,0.5536488626080678,1.0051889065915578,1.0,1.8061989602747681,0.5504304548061901,0.003156491296382821,-0.14366324246249157,12.393359042180858,0.5806413652932763,0.5200123063307258,1,13
1141,0.5228689073245952,0.5250269867988283,1.0041273815367517,0.8449725157051495,1.6093887303909447,0.5242590270504666,0.002261442620240138,-0.560650944311222,9.38038767213061,0.5488013656394533,0.49831829229058533,1,14
1142,0.5231631347038559,0.5245990577626758,1.002744694653672,0.6730955675053921,1.283066672624286,0.5244330352126546,0.001504505892320275,-0.2460472634319232,4.31257356614629,0.5471609938874263,0.498667493784178,1,14
1143,0.5229824160059873,0.5245227247322759,1.0029452399911492,1.0,1.9064950913431151,0.5233372148104353,0.0016134813091129828,-0.4527178878113623,27.996377817245442,0.5436270953707347,0.5032332870529107,1,14
1144,0.5229447281698578,0.524703460940668,1.003363133188024,0.6928612707954673,1.3204816098474603,0.5244967015478756,0.0018425332024666144,-0.18307942848320238,3.8349119900353315,0.5498202128706667,0.4966298215075904,1,14
1145,0.5229709563716058,0.525747411007158,1.0053090034957493,0.7562792094009716,1.43848394412859,0.5234990270751333,0.002911718972494711,-0.20307579942926193,5.0681967119001055,0.5552154447366141,0.4916190881282402,1,14
1146,0.523022981066455,0.5251640440205919,1.0040936307421355,0.7253178878660951,1.381126328286205,0.5232514795387471,0.0022442344084196856,-0.10681763584811213,3.850033770484234,0.5537906607071785,0.49372734036245486,1,14
1147,0.5227160951559502,0.5257198641311526,1.0057464635258768,0.8223288171310796,1.5641958260225284,0.5235466579581358,0.003149259406991552,-0.5109154531004069,7.7803021780191255,0.5564210878180751,0.4910915015505022,1,14
1148,0.52316646731478,0.5260298912853203,1.0054732559317825,0.7477237652999686,1.4214472935615001,0.5233707837952303,0.0030042940030172403,-0.1713250475435059,4.053734712314145,0.5590630868224615,0.4891094922669089,1,14
1151,0.6074446198472828,0.607834167944464,1.000641289896154,0.6768671556211834,1.1135720749463145,0.6077638493699595,0.00047340953932818193,-0.1435787178815378,3.131466036555993,0.6222039091136582,0.5933582752352593,1,15
1152,0.6076333837252647,0.6082753843155815,1.0010565591152691,0.7223319239078084,1.1875080638361866,0.6079073520587719,0.0007806141468529628,-0.16791291405161698,4.9456736647049455,0.6246930277381344,0.5907122642602491,1,15
1153,0.6076794957045131,0.6098657954056045,1.0035977842210337,1.0,1.63970500974715,0.6084328004142283,0.0026619189060192896,-1.0000256430484764,15.732295512148625,0.6355262938086077,0.5817976040014976,1,15
1154,0.6073364469323034,0.6097815123700381,1.0040258829353728,0.8616649113768609,1.4130715574301809,0.6086709719093659,0.002975933055936972,-0.24003395083723994,4.49517558483921,0.6417884941684022,0.5743777642378838,1,15
1155,0.6074450807226981,0.6091157592790128,1.0027503367947719,0.8688611061004001,1.426430186486782,0.6082234730911098,0.0020324821078440236,-0.1533257426008199,4.7516949315213335,0.6351053970216005,0.5808628927365073,1,15
1156,0.6075436751825797,0.6094269684936814,1.0030998484356466,0.8321927281543823,1.3655331502826504,0.6082076525406025,0.00229191267304042,-0.1546607941512826,4.375513499930024,0.6387647459855825,0.5769025274084896,1,15
1157,0.6075125369113247,0.6077201073233198,1.000341672639466,0.689830388110968,1.1351120027100958,0.607184519977792,0.0002522463406343483,0.3283071840483321,5.970100980612911,0.6134757156414807,0.6011785012963027,1,15
1158,0.607487873245646,0.6075008999298399,1.0000214435296038,0.6311586053683419,1.0389426673133064,0.6075144796877727,1.582727504910884e-05,-0.42858999816861804,10.123482550831351,0.6091468962050509,0.6058354535572401,1,15
2011,0.39954856159973834,0.4039636254269487,1.0110501307013422,0.7459633048285336,1.846610085351437,0.3985392787530403,0.0035475575916648844,0.10746107063452738,4.316771681491436,0.43709657924117906,0.3627456745859047,2,01
2012,0.3999039166809553,0.403593579500043,1.0092263732991424,0.6578759557592221,1.6300456428820667,0.4000264768912079,0.002964634836888641,0.014782638840386152,3.583583965035761,0.4346372564606695,0.36483011625940764,2,01
2013,0.39833394984171416,0.40377927689944076,1.0136702559746424,0.7388405279548852,1.8298128958680804,0.3987776086363839,0.004367768856933841,0.05511224578180839,3.3531259671149263,0.4418531323498013,0.35462769489169677,2,01
2014,0.4011144345627586,0.40757925242665993,1.016117140912539,0.8601376644759898,2.1103568431289657,0.40165566611116144,0.005228057394073163,0.0465614579300492,4.109990506829586,0.4468467816815015,0.3556078143822242,2,01
2015,0.40015976059536895,0.4065343429389992,1.0159300933560784,0.9538524839372589,2.3463023493697435,0.3993374513523558,0.0051423379890994615,0.1101128198674249,4.605152511006115,0.4466095125700936,0.3541299214643723,2,01
2016,0.39950361253249156,0.4067368811599906,1.0181056401008408,0.7981911327831263,1.9624262508645152,0.39943919274038986,0.005831754069246436,0.14676814419385953,3.5892416225599533,0.44727977045846945,0.34883443955740423,2,01
2017,0.4001630304819992,0.40745992717356216,1.0182348096543896,0.7491131530588261,1.8384952803953476,0.3985235225003922,0.005893141287746046,0.1374072703047975,3.319029213886655,0.44954065898465995,0.3499547756061615,2,01
2018,0.3988956471686824,0.40627586113938124,1.0185016157059692,1.0,2.4613817744316577,0.3974602431199287,0.005942338014424615,0.29732717642283474,6.514737651395617,0.4461393316092156,0.34967074251279506,2,01
2021,0.4574482337012902,0.459111608128583,1.0036362025356054,0.6271064649086335,1.3659128930867728,0.4570079659048753,0.0015245822019838192,-0.022484812969916827,3.467935860583475,0.4825784875832504,0.43295316553890206,2,02
2022,0.4580573425148861,0.4612645930340253,1.007001853745058,0.8395448948129001,1.8200939493115849,0.4576043270626774,0.002948495755045133,-0.03826520837590019,9.488498436719293,0.48688828163103737,0.4276087572874283,2,02
2023,0.45675895657204874,0.45983327048617617,1.0067307140229937,0.8939692796164513,1.9441161329437264,0.4569813325455242,0.0028178922372271925,0.02212438394309943,7.315582843590907,0.48615676477463926,0.427682757964963,2,02
2024,0.4578045579965325,0.4604497640709421,1.0057780247666945,0.6637641185393618,1.4415559966213702,0.4585118647292824,0.0024289719105868653,-0.1449754993795385,4.3248571591378875,0.4879137933371456,0.42710940059758906,2,02
